7326,03/22/19,AM,DB
7896,03/22/19,AM,DB
7474,03/22/19,AM,DB
7490,03/22/19,AM,DB
7409,03/22/19,AM,DB
4514,03/23/19,AM,DB
7383,03/23/19,AM,DB
7565,03/23/19,AM,DB
7433,03/23/19,AM,DB
7722,03/23/19,AM,DB
7847,03/23/19,AM,DB
7938,03/23/19,AM,DB
7359,03/23/19,AM,DB
7375,03/23/19,AM,DB
7532,03/23/19,AM,DB
7326,03/23/19,AM,DB
7805,03/23/19,AM,DB
7631,03/23/19,AM,DB
7599,03/23/19,AM,DB
4514,03/25/19,AM,DB
7722,03/25/19,AM,DB
7763,03/25/19,AM,DB
7409,03/25/19,AM,DB
7599,03/25/19,AM,DB
7474,03/25/19,AM,DB
4514,03/26/19,AM,DB
7664,03/26/19,AM,DB
7383,03/26/19,AM,DB
7359,03/26/19,AM,DB
7722,03/26/19,AM,DB
7409,03/26/19,AM,DB
7763,03/26/19,AM,DB
7375,03/26/19,AM,DB
7839,03/26/19,AM,DB
7516,03/26/19,AM,DB
7938,03/26/19,AM,DB
4514,03/28/19,AM,DB
7722,03/28/19,AM,DB
7847,03/28/19,AM,DB
6740,03/28/19,AM,DB
7938,03/28/19,AM,DB
7466,03/28/19,AM,DB
7565,03/28/19,AM,DB
7649,03/28/19,AM,DB
7763,03/28/19,AM,DB
7748,03/28/19,AM,DB
7516,03/28/19,AM,DB
7433,03/28/19,AM,DB
7359,03/28/19,AM,DB
7375,03/28/19,AM,DB
7441,03/28/19,AM,DB
7839,03/28/19,AM,DB
7664,03/28/19,AM,DB
7805,03/28/19,AM,DB
7326,03/28/19,AM,DB
8001,03/28/19,AM,DB
4514,03/29/19,AM,DB
7383,03/29/19,AM,DB
7722,03/29/19,AM,DB
7748,03/29/19,AM,DB
7532,03/29/19,AM,DB
7433,03/29/19,AM,DB
7839,03/29/19,AM,DB
7938,03/29/19,AM,DB
7763,03/29/19,AM,DB
7409,03/29/19,AM,DB
7466,03/29/19,AM,DB
7375,03/29/19,AM,DB
7672,03/29/19,AM,DB
7441,03/29/19,AM,DB
7359,03/29/19,AM,DB
7805,03/29/19,AM,DB
7565,03/29/19,AM,DB
7862,03/29/19,AM,DB
7847,03/29/19,AM,DB
7664,03/29/19,AM,DB
4514,03/30/19,AM,DB
7383,03/30/19,AM,DB
7748,03/30/19,AM,DB
7664,03/30/19,AM,DB
7938,03/30/19,AM,DB
7565,03/30/19,AM,DB
7375,03/30/19,AM,DB
7532,03/30/19,AM,DB
7847,03/30/19,AM,DB
7466,03/30/19,AM,DB
7490,03/30/19,AM,DB
7722,03/30/19,AM,DB
6740,03/30/19,AM,DB
7763,03/30/19,AM,DB
7409,03/30/19,AM,DB
7359,03/30/19,AM,DB
4514,04/01/19,AM,DB
7565,04/01/19,AM,DB
7383,04/01/19,AM,DB
7938,04/01/19,AM,DB
6740,04/01/19,AM,DB
7532,04/01/19,AM,DB
7722,04/01/19,AM,DB
7847,04/01/19,AM,DB
7763,04/01/19,AM,DB
7466,04/01/19,AM,DB
7359,04/01/19,AM,DB
7748,04/01/19,AM,DB
7649,04/01/19,AM,DB
7375,04/01/19,AM,DB
7664,04/01/19,AM,DB
7748,04/02/19,AM,DB
7375,04/02/19,AM,DB
6740,04/02/19,AM,DB
7763,04/02/19,AM,DB
7409,04/02/19,AM,DB
7342,04/02/19,AM,DB
7334,04/02/19,AM,DB
7771,04/02/19,AM,DB
7664,04/02/19,AM,DB
7649,04/02/19,AM,DB
7722,04/02/19,AM,DB
7862,04/02/19,AM,DB
7938,04/02/19,AM,DB
7359,04/02/19,AM,DB
7805,04/02/19,AM,DB
4514,04/03/19,AM,DB
7383,04/03/19,AM,DB
7748,04/03/19,AM,DB
7540,04/03/19,AM,DB
5593,04/03/19,AM,DB
7771,04/03/19,AM,DB
7565,04/03/19,AM,DB
5783,04/03/19,AM,DB
7391,04/03/19,AM,DB
7847,04/03/19,AM,DB
7730,04/03/19,AM,DB
7375,04/03/19,AM,DB
7706,04/03/19,AM,DB
7466,04/03/19,AM,DB
8076,04/03/19,AM,DB
7763,04/03/19,AM,DB
7532,04/03/19,AM,DB
8092,04/03/19,AM,DB
8118,04/03/19,AM,DB
7557,04/03/19,AM,DB
7755,04/03/19,AM,DB
7474,04/03/19,AM,DB
7938,04/03/19,AM,DB
7425,04/03/19,AM,DB
7722,04/03/19,AM,DB
7417,04/03/19,AM,DB
7672,04/03/19,AM,DB
8001,04/03/19,AM,DB
7805,04/03/19,AM,DB
7862,04/03/19,AM,DB
7649,04/03/19,AM,DB
7359,04/03/19,AM,DB
7953,04/03/19,AM,DB
7516,04/03/19,AM,DB
7664,04/03/19,AM,DB
7599,04/03/19,AM,DB
4514,04/05/19,AM,DB
7433,04/05/19,AM,DB
7441,04/05/19,AM,DB
3440,04/05/19,AM,DB
7383,04/05/19,AM,DB
7839,04/05/19,AM,DB
7920,04/05/19,AM,DB
7870,04/05/19,AM,DB
7748,04/05/19,AM,DB
7672,04/05/19,AM,DB
7466,04/05/19,AM,DB
7417,04/05/19,AM,DB
7425,04/05/19,AM,DB
7375,04/05/19,AM,DB
7326,04/05/19,AM,DB
7763,04/05/19,AM,DB
7706,04/05/19,AM,DB
7730,04/05/19,AM,DB
7664,04/05/19,AM,DB
7714,04/05/19,AM,DB
7938,04/05/19,AM,DB
7565,04/05/19,AM,DB
7359,04/05/19,AM,DB
7391,04/05/19,AM,DB
7755,04/05/19,AM,DB
7862,04/05/19,AM,DB
7532,04/05/19,AM,DB
8076,04/05/19,AM,DB
7409,04/05/19,AM,DB
5783,04/05/19,AM,DB
7847,04/05/19,AM,DB
7722,04/05/19,AM,DB
7953,04/05/19,AM,DB
7540,04/05/19,AM,DB
7771,04/05/19,AM,DB
5593,04/05/19,AM,DB
4514,04/06/19,AM,DB
2401,04/06/19,AM,DB
8076,04/06/19,AM,DB
7383,04/06/19,AM,DB
7433,04/06/19,AM,DB
7441,04/06/19,AM,DB
7730,04/06/19,AM,DB
7706,04/06/19,AM,DB
7490,04/06/19,AM,DB
7755,04/06/19,AM,DB
7565,04/06/19,AM,DB
7623,04/06/19,AM,DB
7409,04/06/19,AM,DB
7763,04/06/19,AM,DB
7847,04/06/19,AM,DB
7540,04/06/19,AM,DB
7920,04/06/19,AM,DB
7326,04/06/19,AM,DB
7557,04/06/19,AM,DB
8050,04/06/19,AM,DB
7391,04/06/19,AM,DB
7839,04/06/19,AM,DB
7649,04/06/19,AM,DB
7698,04/06/19,AM,DB
7771,04/06/19,AM,DB
7425,04/06/19,AM,DB
7417,04/06/19,AM,DB
7532,04/06/19,AM,DB
7748,04/06/19,AM,DB
7938,04/06/19,AM,DB
7805,04/06/19,AM,DB
7664,04/06/19,AM,DB
5783,04/06/19,AM,DB
7524,04/06/19,AM,DB
2780,04/06/19,AM,DB
7722,04/06/19,AM,DB
7896,04/06/19,AM,DB
7862,04/06/19,AM,DB
7516,04/06/19,AM,DB
7375,04/06/19,AM,DB
7359,04/06/19,AM,DB
7946,04/06/19,AM,DB
7631,04/06/19,AM,DB
7581,04/06/19,AM,DB
8001,04/06/19,AM,DB
4514,04/07/19,AM,DB
7839,04/07/19,AM,DB
7847,04/07/19,AM,DB
7730,04/07/19,AM,DB
7441,04/07/19,AM,DB
7755,04/07/19,AM,DB
7748,04/07/19,AM,DB
7920,04/07/19,AM,DB
7391,04/07/19,AM,DB
7706,04/07/19,AM,DB
7557,04/07/19,AM,DB
7490,04/07/19,AM,DB
7474,04/07/19,AM,DB
8076,04/07/19,AM,DB
7565,04/07/19,AM,DB
3440,04/07/19,AM,DB
7771,04/07/19,AM,DB
7466,04/07/19,AM,DB
7417,04/07/19,AM,DB
2780,04/07/19,AM,DB
7524,04/07/19,AM,DB
7938,04/07/19,AM,DB
7326,04/07/19,AM,DB
7375,04/07/19,AM,DB
7763,04/07/19,AM,DB
7409,04/07/19,AM,DB
7359,04/07/19,AM,DB
7672,04/07/19,AM,DB
7862,04/07/19,AM,DB
7516,04/07/19,AM,DB
8050,04/07/19,AM,DB
8001,04/07/19,AM,DB
7805,04/07/19,AM,DB
7599,04/07/19,AM,DB
7664,04/07/19,AM,DB
2401,04/07/19,AM,DB
7896,04/07/19,AM,DB
7946,04/07/19,AM,DB
7532,04/07/19,AM,DB
7615,04/07/19,AM,DB
5817,04/07/19,AM,DB
7540,04/07/19,AM,DB
7425,04/07/19,AM,DB
4514,04/08/19,AM,DB
7748,04/08/19,AM,DB
7441,04/08/19,AM,DB
7433,04/08/19,AM,DB
7383,04/08/19,AM,DB
7722,04/08/19,AM,DB
7672,04/08/19,AM,DB
7474,04/08/19,AM,DB
7490,04/08/19,AM,DB
7524,04/08/19,AM,DB
2780,04/08/19,AM,DB
7466,04/08/19,AM,DB
7771,04/08/19,AM,DB
7920,04/08/19,AM,DB
6740,04/08/19,AM,DB
8076,04/08/19,AM,DB
7763,04/08/19,AM,DB
7409,04/08/19,AM,DB
7938,04/08/19,AM,DB
6278,04/08/19,AM,DB
7649,04/08/19,AM,DB
7631,04/08/19,AM,DB
7730,04/08/19,AM,DB
7706,04/08/19,AM,DB
7425,04/08/19,AM,DB
7953,04/08/19,AM,DB
7995,04/08/19,AM,DB
7565,04/08/19,AM,DB
7391,04/08/19,AM,DB
7557,04/08/19,AM,DB
7755,04/08/19,AM,DB
7839,04/08/19,AM,DB
7540,04/08/19,AM,DB
7516,04/08/19,AM,DB
7847,04/08/19,AM,DB
7375,04/08/19,AM,DB
7359,04/08/19,AM,DB
7714,04/08/19,AM,DB
7805,04/08/19,AM,DB
7532,04/08/19,AM,DB
7326,04/08/19,AM,DB
7417,04/08/19,AM,DB
7862,04/08/19,AM,DB
7623,04/08/19,AM,DB
7581,04/08/19,AM,DB
7680,04/08/19,AM,DB
7896,04/08/19,AM,DB
8001,04/08/19,AM,DB
2401,04/08/19,AM,DB
4514,04/09/19,AM,DB
7839,04/09/19,AM,DB
7474,04/09/19,AM,DB
7383,04/09/19,AM,DB
7490,04/09/19,AM,DB
7672,04/09/19,AM,DB
7763,04/09/19,AM,DB
7417,04/09/19,AM,DB
7714,04/09/19,AM,DB
7771,04/09/19,AM,DB
7425,04/09/19,AM,DB
7698,04/09/19,AM,DB
7466,04/09/19,AM,DB
7722,04/09/19,AM,DB
7847,04/09/19,AM,DB
7326,04/09/19,AM,DB
7680,04/09/19,AM,DB
8076,04/09/19,AM,DB
7649,04/09/19,AM,DB
7748,04/09/19,AM,DB
7581,04/09/19,AM,DB
7623,04/09/19,AM,DB
7920,04/09/19,AM,DB
7599,04/09/19,AM,DB
7540,04/09/19,AM,DB
7870,04/09/19,AM,DB
7995,04/09/19,AM,DB
7375,04/09/19,AM,DB
7938,04/09/19,AM,DB
7557,04/09/19,AM,DB
7755,04/09/19,AM,DB
7862,04/09/19,AM,DB
7359,04/09/19,AM,DB
7706,04/09/19,AM,DB
7730,04/09/19,AM,DB
7631,04/09/19,AM,DB
7805,04/09/19,AM,DB
8001,04/09/19,AM,DB
4514,04/10/19,AM,DB
7383,04/10/19,AM,DB
7748,04/10/19,AM,DB
7466,04/10/19,AM,DB
7847,04/10/19,AM,DB
7771,04/10/19,AM,DB
7540,04/10/19,AM,DB
7714,04/10/19,AM,DB
7565,04/10/19,AM,DB
7391,04/10/19,AM,DB
7698,04/10/19,AM,DB
7425,04/10/19,AM,DB
7557,04/10/19,AM,DB
7417,04/10/19,AM,DB
7409,04/10/19,AM,DB
7755,04/10/19,AM,DB
7672,04/10/19,AM,DB
7680,04/10/19,AM,DB
7359,04/10/19,AM,DB
7722,04/10/19,AM,DB
7862,04/10/19,AM,DB
7375,04/10/19,AM,DB
7516,04/10/19,AM,DB
7839,04/10/19,AM,DB
7995,04/10/19,AM,DB
7870,04/10/19,AM,DB
8001,04/10/19,AM,DB
8076,04/10/19,AM,DB
7805,04/10/19,AM,DB
7730,04/10/19,AM,DB
7706,04/10/19,AM,DB
7631,04/10/19,AM,DB
4514,04/12/19,AM,DB
7383,04/12/19,AM,DB
7771,04/12/19,AM,DB
7565,04/12/19,AM,DB
7391,04/12/19,AM,DB
7748,04/12/19,AM,DB
7722,04/12/19,AM,DB
7755,04/12/19,AM,DB
7375,04/12/19,AM,DB
7466,04/12/19,AM,DB
7938,04/12/19,AM,DB
7490,04/12/19,AM,DB
7474,04/12/19,AM,DB
7417,04/12/19,AM,DB
7698,04/12/19,AM,DB
7847,04/12/19,AM,DB
7714,04/12/19,AM,DB
7763,04/12/19,AM,DB
7409,04/12/19,AM,DB
7425,04/12/19,AM,DB
7839,04/12/19,AM,DB
7524,04/12/19,AM,DB
7516,04/12/19,AM,DB
7359,04/12/19,AM,DB
2780,04/12/19,AM,DB
7680,04/12/19,AM,DB
7672,04/12/19,AM,DB
8076,04/12/19,AM,DB
7862,04/12/19,AM,DB
7805,04/12/19,AM,DB
7730,04/12/19,AM,DB
7706,04/12/19,AM,DB
7896,04/12/19,AM,DB
7557,04/12/19,AM,DB
4514,04/13/19,AM,DB
7748,04/13/19,AM,DB
7599,04/13/19,AM,DB
7763,04/13/19,AM,DB
7532,04/13/19,AM,DB
7722,04/13/19,AM,DB
7466,04/13/19,AM,DB
7565,04/13/19,AM,DB
7524,04/13/19,AM,DB
2780,04/13/19,AM,DB
7839,04/13/19,AM,DB
7557,04/13/19,AM,DB
7581,04/13/19,AM,DB
7623,04/13/19,AM,DB
7391,04/13/19,AM,DB
7615,04/13/19,AM,DB
7706,04/13/19,AM,DB
7730,04/13/19,AM,DB
7755,04/13/19,AM,DB
7433,04/13/19,AM,DB
7441,04/13/19,AM,DB
7938,04/13/19,AM,DB
7474,04/13/19,AM,DB
7920,04/13/19,AM,DB
7490,04/13/19,AM,DB
7664,04/13/19,AM,DB
7870,04/13/19,AM,DB
7862,04/13/19,AM,DB
7847,04/13/19,AM,DB
7359,04/13/19,AM,DB
7649,04/13/19,AM,DB
8118,04/13/19,AM,DB
8092,04/13/19,AM,DB
7326,04/13/19,AM,DB
8001,04/13/19,AM,DB
7516,04/13/19,AM,DB
7631,04/13/19,AM,DB
7375,04/13/19,AM,DB
8076,04/13/19,AM,DB
7672,04/13/19,AM,DB
7680,04/13/19,AM,DB
4514,04/14/19,AM,DB
7383,04/14/19,AM,DB
7540,04/14/19,AM,DB
7474,04/14/19,AM,DB
7490,04/14/19,AM,DB
7623,04/14/19,AM,DB
7821,04/14/19,AM,DB
7409,04/14/19,AM,DB
7763,04/14/19,AM,DB
7466,04/14/19,AM,DB
7847,04/14/19,AM,DB
2780,04/14/19,AM,DB
7524,04/14/19,AM,DB
7417,04/14/19,AM,DB
7714,04/14/19,AM,DB
7698,04/14/19,AM,DB
7425,04/14/19,AM,DB
8118,04/14/19,AM,DB
8092,04/14/19,AM,DB
7748,04/14/19,AM,DB
7839,04/14/19,AM,DB
6583,04/14/19,AM,DB
7920,04/14/19,AM,DB
7771,04/14/19,AM,DB
7938,04/14/19,AM,DB
7375,04/14/19,AM,DB
7359,04/14/19,AM,DB
7664,04/14/19,AM,DB
7706,04/14/19,AM,DB
7730,04/14/19,AM,DB
7649,04/14/19,AM,DB
7433,04/14/19,AM,DB
7441,04/14/19,AM,DB
7722,04/14/19,AM,DB
8050,04/14/19,AM,DB
7615,04/14/19,AM,DB
7862,04/14/19,AM,DB
7805,04/14/19,AM,DB
8076,04/14/19,AM,DB
7672,04/14/19,AM,DB
7680,04/14/19,AM,DB
7995,04/14/19,AM,DB
7631,04/14/19,AM,DB
7896,04/14/19,AM,DB
7391,04/14/19,AM,DB
4514,04/15/19,AM,DB
7383,04/15/19,AM,DB
7664,04/15/19,AM,DB
7748,04/15/19,AM,DB
6583,04/15/19,AM,DB
7995,04/15/19,AM,DB
7540,04/15/19,AM,DB
7714,04/15/19,AM,DB
7698,04/15/19,AM,DB
7763,04/15/19,AM,DB
7409,04/15/19,AM,DB
7466,04/15/19,AM,DB
7490,04/15/19,AM,DB
7474,04/15/19,AM,DB
7425,04/15/19,AM,DB
7938,04/15/19,AM,DB
7417,04/15/19,AM,DB
7565,04/15/19,AM,DB
7391,04/15/19,AM,DB
7839,04/15/19,AM,DB
7557,04/15/19,AM,DB
7730,04/15/19,AM,DB
7755,04/15/19,AM,DB
7706,04/15/19,AM,DB
6542,04/15/19,AM,DB
7532,04/15/19,AM,DB
7847,04/15/19,AM,DB
7375,04/15/19,AM,DB
8076,04/15/19,AM,DB
7672,04/15/19,AM,DB
7722,04/15/19,AM,DB
7920,04/15/19,AM,DB
7631,04/15/19,AM,DB
7771,04/15/19,AM,DB
7433,04/15/19,AM,DB
7599,04/15/19,AM,DB
7441,04/15/19,AM,DB
7359,04/15/19,AM,DB
8050,04/15/19,AM,DB
7649,04/15/19,AM,DB
7862,04/15/19,AM,DB
7896,04/15/19,AM,DB
8118,04/15/19,AM,DB
8092,04/15/19,AM,DB
7953,04/15/19,AM,DB
7623,04/15/19,AM,DB
7821,04/15/19,AM,DB
7326,04/15/19,AM,DB
7524,04/15/19,AM,DB
2780,04/15/19,AM,DB
4514,04/19/19,AM,DB
7383,04/19/19,AM,DB
7409,04/19/19,AM,DB
7763,04/19/19,AM,DB
7730,04/19/19,AM,DB
7706,04/19/19,AM,DB
7524,04/19/19,AM,DB
6542,04/19/19,AM,DB
7771,04/19/19,AM,DB
7540,04/19/19,AM,DB
7839,04/19/19,AM,DB
7938,04/19/19,AM,DB
7375,04/19/19,AM,DB
7474,04/19/19,AM,DB
7490,04/19/19,AM,DB
3820,04/19/19,AM,DB
7920,04/19/19,AM,DB
7359,04/19/19,AM,DB
7680,04/19/19,AM,DB
8076,04/19/19,AM,DB
7672,04/19/19,AM,DB
7722,04/19/19,AM,DB
7516,04/19/19,AM,DB
8050,04/19/19,AM,DB
7623,04/19/19,AM,DB
7953,04/19/19,AM,DB
7862,04/19/19,AM,DB
7847,04/19/19,AM,DB
7714,04/19/19,AM,DB
7748,04/19/19,AM,DB
7417,04/19/19,AM,DB
7698,04/19/19,AM,DB
7425,04/19/19,AM,DB
7565,04/19/19,AM,DB
7391,04/19/19,AM,DB
7557,04/19/19,AM,DB
7599,04/19/19,AM,DB
7631,04/19/19,AM,DB
7664,04/19/19,AM,DB
7821,04/19/19,AM,DB
8118,04/19/19,AM,DB
8001,04/19/19,AM,DB
6583,04/19/19,AM,DB
4514,04/19/19,AM,DB
7383,04/19/19,AM,DB
7565,04/19/19,AM,DB
7391,04/19/19,AM,DB
7557,04/19/19,AM,DB
7755,04/19/19,AM,DB
6542,04/19/19,AM,DB
7466,04/19/19,AM,DB
7532,04/19/19,AM,DB
7375,04/19/19,AM,DB
7474,04/19/19,AM,DB
7490,04/19/19,AM,DB
7706,04/19/19,AM,DB
7730,04/19/19,AM,DB
7748,04/19/19,AM,DB
7763,04/19/19,AM,DB
7409,04/19/19,AM,DB
7920,04/19/19,AM,DB
7839,04/19/19,AM,DB
7847,04/19/19,AM,DB
7649,04/19/19,AM,DB
7540,04/19/19,AM,DB
8118,04/19/19,AM,DB
7771,04/19/19,AM,DB
7631,04/19/19,AM,DB
7599,04/19/19,AM,DB
7722,04/19/19,AM,DB
7359,04/19/19,AM,DB
7821,04/19/19,AM,DB
7896,04/19/19,AM,DB
7995,04/19/19,AM,DB
7862,04/19/19,AM,DB
7938,04/19/19,AM,DB
7441,04/19/19,AM,DB
7623,04/19/19,AM,DB
8001,04/19/19,AM,DB
7425,04/19/19,AM,DB
7524,04/19/19,AM,DB
4514,04/19/19,AM,DB
7565,04/19/19,AM,DB
7383,04/19/19,AM,DB
7771,04/19/19,AM,DB
7540,04/19/19,AM,DB
7722,04/19/19,AM,DB
7698,04/19/19,AM,DB
7417,04/19/19,AM,DB
7425,04/19/19,AM,DB
7714,04/19/19,AM,DB
7920,04/19/19,AM,DB
7664,04/19/19,AM,DB
7375,04/19/19,AM,DB
7839,04/19/19,AM,DB
7706,04/19/19,AM,DB
7730,04/19/19,AM,DB
7938,04/19/19,AM,DB
7466,04/19/19,AM,DB
6542,04/19/19,AM,DB
7649,04/19/19,AM,DB
7656,04/19/19,AM,DB
7763,04/19/19,AM,DB
7409,04/19/19,AM,DB
7516,04/19/19,AM,DB
7441,04/19/19,AM,DB
7326,04/19/19,AM,DB
7474,04/19/19,AM,DB
7490,04/19/19,AM,DB
7631,04/19/19,AM,DB
8001,04/19/19,AM,DB
7805,04/19/19,AM,DB
7433,04/19/19,AM,DB
7391,04/19/19,AM,DB
7557,04/19/19,AM,DB
7755,04/19/19,AM,DB
7581,04/19/19,AM,DB
7623,04/19/19,AM,DB
7748,04/19/19,AM,DB
7862,04/19/19,AM,DB
7847,04/19/19,AM,DB
7995,04/19/19,AM,DB
4514,04/20/19,AM,DB
7383,04/20/19,AM,DB
7938,04/20/19,AM,DB
7557,04/20/19,AM,DB
7565,04/20/19,AM,DB
7391,04/20/19,AM,DB
7722,04/20/19,AM,DB
7755,04/20/19,AM,DB
6542,04/20/19,AM,DB
7748,04/20/19,AM,DB
7425,04/20/19,AM,DB
7698,04/20/19,AM,DB
7771,04/20/19,AM,DB
7714,04/20/19,AM,DB
7474,04/20/19,AM,DB
7490,04/20/19,AM,DB
7417,04/20/19,AM,DB
7763,04/20/19,AM,DB
7649,04/20/19,AM,DB
7532,04/20/19,AM,DB
7839,04/20/19,AM,DB
7466,04/20/19,AM,DB
7441,04/20/19,AM,DB
7409,04/20/19,AM,DB
7375,04/20/19,AM,DB
7359,04/20/19,AM,DB
7599,04/20/19,AM,DB
7706,04/20/19,AM,DB
7730,04/20/19,AM,DB
7953,04/20/19,AM,DB
7805,04/20/19,AM,DB
7516,04/20/19,AM,DB
7847,04/20/19,AM,DB
7623,04/20/19,AM,DB
7995,04/20/19,AM,DB
7862,04/20/19,AM,DB
7631,04/20/19,AM,DB
7821,04/20/19,AM,DB
7672,04/20/19,AM,DB
7680,04/20/19,AM,DB
4514,04/21/19,AM,DB
7938,04/21/19,AM,DB
7383,04/21/19,AM,DB
7565,04/21/19,AM,DB
7755,04/21/19,AM,DB
7557,04/21/19,AM,DB
7391,04/21/19,AM,DB
7425,04/21/19,AM,DB
7714,04/21/19,AM,DB
7771,04/21/19,AM,DB
7417,04/21/19,AM,DB
7433,04/21/19,AM,DB
7748,04/21/19,AM,DB
7698,04/21/19,AM,DB
7532,04/21/19,AM,DB
7805,04/21/19,AM,DB
7839,04/21/19,AM,DB
7664,04/21/19,AM,DB
6542,04/21/19,AM,DB
7466,04/21/19,AM,DB
7722,04/21/19,AM,DB
7631,04/21/19,AM,DB
7375,04/21/19,AM,DB
7540,04/21/19,AM,DB
7409,04/21/19,AM,DB
8191,04/21/19,AM,DB
7847,04/21/19,AM,DB
7441,04/21/19,AM,DB
8001,04/21/19,AM,DB
7706,04/21/19,AM,DB
7730,04/21/19,AM,DB
7672,04/21/19,AM,DB
7680,04/21/19,AM,DB
7649,04/21/19,AM,DB
7359,04/21/19,AM,DB
7516,04/21/19,AM,DB
7474,04/21/19,AM,DB
7490,04/21/19,AM,DB
4514,04/22/19,AM,DB
7565,04/22/19,AM,DB
7383,04/22/19,AM,DB
7748,04/22/19,AM,DB
7540,04/22/19,AM,DB
7839,04/22/19,AM,DB
7490,04/22/19,AM,DB
7466,04/22/19,AM,DB
7730,04/22/19,AM,DB
7706,04/22/19,AM,DB
7698,04/22/19,AM,DB
7425,04/22/19,AM,DB
7714,04/22/19,AM,DB
7375,04/22/19,AM,DB
7441,04/22/19,AM,DB
7532,04/22/19,AM,DB
7359,04/22/19,AM,DB
7847,04/22/19,AM,DB
7417,04/22/19,AM,DB
6542,04/22/19,AM,DB
7771,04/22/19,AM,DB
8191,04/22/19,AM,DB
7680,04/22/19,AM,DB
7672,04/22/19,AM,DB
7516,04/22/19,AM,DB
7631,04/22/19,AM,DB
7722,04/22/19,AM,DB
7755,04/22/19,AM,DB
7995,04/22/19,AM,DB
4514,04/23/19,AM,DB
7730,04/23/19,AM,DB
7748,04/23/19,AM,DB
4514,04/24/19,AM,DB
4514,04/27/19,AM,DB
4514,02/03/19,AM,DB
8191,02/03/19,AM,DB
8100,02/03/19,AM,DB
8126,02/03/19,AM,DB
8092,02/03/19,AM,DB
8118,02/03/19,AM,DB
4514,02/04/19,AM,DB
8100,02/04/19,AM,DB
8191,02/04/19,AM,DB
8118,02/04/19,AM,DB
8092,02/04/19,AM,DB
8134,02/04/19,AM,DB
4514,02/05/19,AM,DB
7730,02/05/19,AM,DB
8191,02/05/19,AM,DB
8118,02/05/19,AM,DB
8092,02/05/19,AM,DB
8126,02/05/19,AM,DB
8134,02/05/19,AM,DB
8100,02/05/19,AM,DB
4514,02/06/19,AM,DB
7748,02/06/19,AM,DB
